cases,deaths,countriesAndTerritories,year,month,day
9044,301,Mexico,2020,7,21
3389,296,Mexico,2020,7,20
4344,578,Mexico,2020,7,19
7891,736,Mexico,2020,7,18
8179,668,Mexico,2020,7,17
8738,579,Mexico,2020,7,16
8412,878,Mexico,2020,7,15
8792,443,Mexico,2020,7,14
3176,276,Mexico,2020,7,13
3819,539,Mexico,2020,7,12
7150,665,Mexico,2020,7,11
7094,730,Mexico,2020,7,10
7401,782,Mexico,2020,7,9
7827,895,Mexico,2020,7,8
7786,480,Mexico,2020,7,7
2953,273,Mexico,2020,7,6
3623,523,Mexico,2020,7,5
7016,654,Mexico,2020,7,4
7000,679,Mexico,2020,7,3
7543,741,Mexico,2020,7,2
7143,648,Mexico,2020,7,1
7462,473,Mexico,2020,6,30
2917,267,Mexico,2020,6,29
3629,602,Mexico,2020,6,28
6469,719,Mexico,2020,6,27
6231,718,Mexico,2020,6,26
6264,965,Mexico,2020,6,25
6574,793,Mexico,2020,6,24
6832,759,Mexico,2020,6,23
2431,1044,Mexico,2020,6,22
3536,387,Mexico,2020,6,21
6073,647,Mexico,2020,6,20
6022,667,Mexico,2020,6,19
6094,770,Mexico,2020,6,18
6374,730,Mexico,2020,6,17
6524,439,Mexico,2020,6,16
2567,269,Mexico,2020,6,15
3051,424,Mexico,2020,6,14
5586,504,Mexico,2020,6,13
5363,587,Mexico,2020,6,12
5690,708,Mexico,2020,6,11
5733,596,Mexico,2020,6,10
6128,354,Mexico,2020,6,9
2323,188,Mexico,2020,6,8
2983,341,Mexico,2020,6,7
5013,625,Mexico,2020,6,6
4870,817,Mexico,2020,6,5
4916,1091,Mexico,2020,6,4
4716,470,Mexico,2020,6,3
5249,237,Mexico,2020,6,2
2061,151,Mexico,2020,6,1
2713,364,Mexico,2020,5,31
4344,371,Mexico,2020,5,30
4203,447,Mexico,2020,5,29
4457,463,Mexico,2020,5,28
4314,501,Mexico,2020,5,27
4593,239,Mexico,2020,5,26
1861,215,Mexico,2020,5,25
2256,190,Mexico,2020,5,24
3963,479,Mexico,2020,5,23
3978,420,Mexico,2020,5,22
3894,424,Mexico,2020,5,21
3547,334,Mexico,2020,5,20
3998,155,Mexico,2020,5,19
1623,132,Mexico,2020,5,18
2151,278,Mexico,2020,5,17
3449,290,Mexico,2020,5,16
3050,257,Mexico,2020,5,15
3095,294,Mexico,2020,5,14
2903,353,Mexico,2020,5,13
2942,108,Mexico,2020,5,12
1402,112,Mexico,2020,5,11
1513,193,Mexico,2020,5,10
2393,199,Mexico,2020,5,9
2374,257,Mexico,2020,5,8
2265,197,Mexico,2020,5,7
2082,236,Mexico,2020,5,6
2507,117,Mexico,2020,5,5
1241,93,Mexico,2020,5,4
1352,89,Mexico,2020,5,3
1379,113,Mexico,2020,5,2
1765,127,Mexico,2020,5,1
1755,163,Mexico,2020,4,30
1797,135,Mexico,2020,4,29
1805,83,Mexico,2020,4,28
992,46,Mexico,2020,4,27
1035,84,Mexico,2020,4,26
1597,152,Mexico,2020,4,25
1391,99,Mexico,2020,4,24
1303,113,Mexico,2020,4,23
1385,145,Mexico,2020,4,22
1432,26,Mexico,2020,4,21
705,36,Mexico,2020,4,20
755,104,Mexico,2020,4,19
1076,60,Mexico,2020,4,18
939,37,Mexico,2020,4,17
912,43,Mexico,2020,4,16
866,74,Mexico,2020,4,15
888,36,Mexico,2020,4,14
437,23,Mexico,2020,4,13
426,40,Mexico,2020,4,12
514,39,Mexico,2020,4,11
429,20,Mexico,2020,4,10
534,33,Mexico,2020,4,9
473,16,Mexico,2020,4,8
573,31,Mexico,2020,4,7
237,15,Mexico,2020,4,6
229,19,Mexico,2020,4,5
347,10,Mexico,2020,4,4
321,13,Mexico,2020,4,3
337,8,Mexico,2020,4,2
286,1,Mexico,2020,4,1
326,8,Mexico,2020,3,31
146,4,Mexico,2020,3,30
171,4,Mexico,2020,3,29
223,4,Mexico,2020,3,28
203,3,Mexico,2020,3,27
155,0,Mexico,2020,3,26
188,1,Mexico,2020,3,25
135,2,Mexico,2020,3,24
49,0,Mexico,2020,3,23
68,0,Mexico,2020,3,22
118,2,Mexico,2020,3,21
148,0,Mexico,2020,3,20
105,0,Mexico,2020,3,19
97,0,Mexico,2020,3,18
69,0,Mexico,2020,3,17
36,0,Mexico,2020,3,16
50,0,Mexico,2020,3,15
61,0,Mexico,2020,3,14
28,0,Mexico,2020,3,13
28,0,Mexico,2020,3,12
11,0,Mexico,2020,3,11
2,0,Mexico,2020,3,10
4,0,Mexico,2020,3,9
1,0,Mexico,2020,3,8
0,0,Mexico,2020,3,7
2,0,Mexico,2020,3,6
3,0,Mexico,2020,3,5
3,0,Mexico,2020,3,4
1,0,Mexico,2020,3,3
0,0,Mexico,2020,3,2
1,0,Mexico,2020,3,1
3,0,Mexico,2020,2,29
5,0,Mexico,2020,2,28
0,0,Mexico,2020,2,27
0,0,Mexico,2020,2,26
2,0,Mexico,2020,2,25
0,0,Mexico,2020,2,24
1,0,Mexico,2020,2,23
0,0,Mexico,2020,2,22
0,0,Mexico,2020,2,21
0,0,Mexico,2020,2,20
0,0,Mexico,2020,2,19
0,0,Mexico,2020,2,18
0,0,Mexico,2020,2,17
0,0,Mexico,2020,2,16
0,0,Mexico,2020,2,15
0,0,Mexico,2020,2,14
0,0,Mexico,2020,2,13
0,0,Mexico,2020,2,12
1,0,Mexico,2020,2,11
0,0,Mexico,2020,2,10
0,0,Mexico,2020,2,9
0,0,Mexico,2020,2,8
0,0,Mexico,2020,2,7
0,0,Mexico,2020,2,6
0,0,Mexico,2020,2,5
0,0,Mexico,2020,2,4
0,0,Mexico,2020,2,3
0,0,Mexico,2020,2,2
0,0,Mexico,2020,2,1
0,0,Mexico,2020,1,31
1,0,Mexico,2020,1,30
0,0,Mexico,2020,1,29
0,0,Mexico,2020,1,28
0,0,Mexico,2020,1,27
0,0,Mexico,2020,1,26
0,0,Mexico,2020,1,25
0,0,Mexico,2020,1,24
0,0,Mexico,2020,1,23
0,0,Mexico,2020,1,22
0,0,Mexico,2020,1,21
0,0,Mexico,2020,1,20
0,0,Mexico,2020,1,19
0,0,Mexico,2020,1,18
0,0,Mexico,2020,1,17
0,0,Mexico,2020,1,16
0,0,Mexico,2020,1,15
1,0,Mexico,2020,1,14
0,0,Mexico,2020,1,13
0,0,Mexico,2020,1,4
0,0,Mexico,2020,1,3
0,0,Mexico,2020,1,2
0,0,Mexico,2020,1,1
0,0,Mexico,2019,12,31
252,17,Moldova,2020,10,20
398,15,Moldova,2020,10,19
792,20,Moldova,2020,10,18
784,19,Moldova,2020,10,17
652,16,Moldova,2020,10,16
1149,19,Moldova,2020,10,15
657,17,Moldova,2020,10,14
467,17,Moldova,2020,10,13
389,3,Moldova,2020,10,12
929,16,Moldova,2020,10,11
918,18,Moldova,2020,10,10
1121,18,Moldova,2020,10,9
1062,17,Moldova,2020,10,8
831,14,Moldova,2020,10,7
322,9,Moldova,2020,10,6
691,13,Moldova,2020,10,5
872,9,Moldova,2020,10,4
952,8,Moldova,2020,10,3
1022,16,Moldova,2020,10,2
1013,10,Moldova,2020,10,1
835,9,Moldova,2020,9,30
319,14,Moldova,2020,9,29
341,8,Moldova,2020,9,28
868,15,Moldova,2020,9,27
713,12,Moldova,2020,9,26
721,8,Moldova,2020,9,25
786,14,Moldova,2020,9,24
650,19,Moldova,2020,9,23
200,8,Moldova,2020,9,22
260,2,Moldova,2020,9,21
688,15,Moldova,2020,9,20
665,16,Moldova,2020,9,19
622,11,Moldova,2020,9,18
627,15,Moldova,2020,9,17
527,14,Moldova,2020,9,16
229,7,Moldova,2020,9,15
264,5,Moldova,2020,9,14
531,4,Moldova,2020,9,13
479,8,Moldova,2020,9,12
560,10,Moldova,2020,9,11
588,9,Moldova,2020,9,10
501,13,Moldova,2020,9,9
258,11,Moldova,2020,9,8
324,0,Moldova,2020,9,7
567,16,Moldova,2020,9,6
534,11,Moldova,2020,9,5
632,12,Moldova,2020,9,4
532,16,Moldova,2020,9,3
288,13,Moldova,2020,9,2
220,3,Moldova,2020,9,1
296,2,Moldova,2020,8,31
500,9,Moldova,2020,8,30
358,4,Moldova,2020,8,29
564,10,Moldova,2020,8,28
624,7,Moldova,2020,8,27
530,15,Moldova,2020,8,26
350,5,Moldova,2020,8,25
406,5,Moldova,2020,8,24
588,6,Moldova,2020,8,23
547,8,Moldova,2020,8,22
522,7,Moldova,2020,8,21
626,6,Moldova,2020,8,20
412,0,Moldova,2020,8,19
194,12,Moldova,2020,8,18
278,1,Moldova,2020,8,17
422,11,Moldova,2020,8,16
396,6,Moldova,2020,8,15
390,15,Moldova,2020,8,14
474,6,Moldova,2020,8,13
382,7,Moldova,2020,8,12
181,5,Moldova,2020,8,11
217,4,Moldova,2020,8,10
453,6,Moldova,2020,8,9
362,7,Moldova,2020,8,8
406,5,Moldova,2020,8,7
408,13,Moldova,2020,8,6
332,10,Moldova,2020,8,5
120,9,Moldova,2020,8,4
249,3,Moldova,2020,8,3
380,10,Moldova,2020,8,2
786,7,Moldova,2020,8,1
0,12,Moldova,2020,7,31
426,6,Moldova,2020,7,30
367,5,Moldova,2020,7,29
120,13,Moldova,2020,7,28
206,3,Moldova,2020,7,27
345,6,Moldova,2020,7,26
378,7,Moldova,2020,7,25
307,7,Moldova,2020,7,24
356,5,Moldova,2020,7,23
327,12,Moldova,2020,7,22
135,11,Moldova,2020,7,21
186,4,Moldova,2020,7,20
300,5,Moldova,2020,7,19
230,9,Moldova,2020,7,18
224,7,Moldova,2020,7,17
332,1,Moldova,2020,7,16
269,9,Moldova,2020,7,15
57,7,Moldova,2020,7,14
174,2,Moldova,2020,7,13
284,5,Moldova,2020,7,12
258,11,Moldova,2020,7,11
195,10,Moldova,2020,7,10
330,11,Moldova,2020,7,9
235,8,Moldova,2020,7,8
92,10,Moldova,2020,7,7
142,5,Moldova,2020,7,6
227,8,Moldova,2020,7,5
295,12,Moldova,2020,7,4
252,11,Moldova,2020,7,3
285,4,Moldova,2020,7,2
256,9,Moldova,2020,7,1
107,6,Moldova,2020,6,30
170,9,Moldova,2020,6,29
304,6,Moldova,2020,6,28
323,13,Moldova,2020,6,27
375,7,Moldova,2020,6,26
364,5,Moldova,2020,6,25
351,10,Moldova,2020,6,24
163,7,Moldova,2020,6,23
247,9,Moldova,2020,6,22
397,14,Moldova,2020,6,21
450,6,Moldova,2020,6,20
374,11,Moldova,2020,6,19
478,10,Moldova,2020,6,18
375,12,Moldova,2020,6,17
139,5,Moldova,2020,6,16
281,8,Moldova,2020,6,15
366,13,Moldova,2020,6,14
366,10,Moldova,2020,6,13
406,4,Moldova,2020,6,12
296,6,Moldova,2020,6,11
218,12,Moldova,2020,6,10
107,12,Moldova,2020,6,9
189,10,Moldova,2020,6,8
264,8,Moldova,2020,6,7
229,8,Moldova,2020,6,6
223,5,Moldova,2020,6,5
247,3,Moldova,2020,6,4
188,0,Moldova,2020,6,3
109,12,Moldova,2020,6,2
153,4,Moldova,2020,6,1
202,3,Moldova,2020,5,31
171,6,Moldova,2020,5,30
188,8,Moldova,2020,5,29
232,7,Moldova,2020,5,28
158,6,Moldova,2020,5,27
54,11,Moldova,2020,5,26
99,8,Moldova,2020,5,25
147,5,Moldova,2020,5,24
143,4,Moldova,2020,5,23
151,5,Moldova,2020,5,22
213,7,Moldova,2020,5,21
202,6,Moldova,2020,5,20
78,4,Moldova,2020,5,19
126,4,Moldova,2020,5,18
189,10,Moldova,2020,5,17
192,3,Moldova,2020,5,16
147,9,Moldova,2020,5,15
252,3,Moldova,2020,5,14
159,7,Moldova,2020,5,13
68,6,Moldova,2020,5,12
60,8,Moldova,2020,5,11
139,9,Moldova,2020,5,10
123,7,Moldova,2020,5,9
129,2,Moldova,2020,5,8
113,7,Moldova,2020,5,7
115,4,Moldova,2020,5,6
127,7,Moldova,2020,5,5
69,1,Moldova,2020,5,4
72,2,Moldova,2020,5,3
83,3,Moldova,2020,5,2
126,8,Moldova,2020,5,1
133,4,Moldova,2020,4,30
157,5,Moldova,2020,4,29
73,6,Moldova,2020,4,28
104,2,Moldova,2020,4,27
194,7,Moldova,2020,4,26
184,7,Moldova,2020,4,25
148,4,Moldova,2020,4,24
164,3,Moldova,2020,4,23
66,3,Moldova,2020,4,22
76,3,Moldova,2020,4,21
121,7,Moldova,2020,4,20
87,4,Moldova,2020,4,19
110,2,Moldova,2020,4,18
105,8,Moldova,2020,4,17
115,6,Moldova,2020,4,16
222,4,Moldova,2020,4,15
50,4,Moldova,2020,4,14
102,2,Moldova,2020,4,13
122,1,Moldova,2020,4,12
149,0,Moldova,2020,4,11
115,2,Moldova,2020,4,10
118,5,Moldova,2020,4,9
91,3,Moldova,2020,4,8
101,4,Moldova,2020,4,7
112,3,Moldova,2020,4,6
161,4,Moldova,2020,4,5
86,2,Moldova,2020,4,4
82,1,Moldova,2020,4,3
70,1,Moldova,2020,4,2
55,2,Moldova,2020,4,1
35,0,Moldova,2020,3,31
32,0,Moldova,2020,3,30
32,0,Moldova,2020,3,29
22,1,Moldova,2020,3,28
28,0,Moldova,2020,3,27
24,0,Moldova,2020,3,26
16,0,Moldova,2020,3,25
15,0,Moldova,2020,3,24
14,0,Moldova,2020,3,23
14,0,Moldova,2020,3,22
17,0,Moldova,2020,3,21
13,0,Moldova,2020,3,20
6,1,Moldova,2020,3,19
1,0,Moldova,2020,3,18
6,0,Moldova,2020,3,17
3,0,Moldova,2020,3,16
12,0,Moldova,2020,3,15
2,0,Moldova,2020,3,14
2,0,Moldova,2020,3,13
1,0,Moldova,2020,3,12
2,0,Moldova,2020,3,11
1,0,Moldova,2020,3,8
3,0,Monaco,2020,10,20
5,0,Monaco,2020,10,19
5,0,Monaco,2020,10,18
2,0,Monaco,2020,10,17
5,0,Monaco,2020,10,16
7,0,Monaco,2020,10,15
5,0,Monaco,2020,10,14
2,0,Monaco,2020,10,13
1,0,Monaco,2020,10,12
0,0,Monaco,2020,10,11
4,0,Monaco,2020,10,10
2,0,Monaco,2020,10,9
3,0,Monaco,2020,10,8
1,0,Monaco,2020,10,7
1,0,Monaco,2020,10,6
0,0,Monaco,2020,10,5
1,0,Monaco,2020,10,4
2,0,Monaco,2020,10,3
1,0,Monaco,2020,10,2
4,0,Monaco,2020,10,1
2,0,Monaco,2020,9,30
2,0,Monaco,2020,9,29
0,0,Monaco,2020,9,28
2,0,Monaco,2020,9,27
3,0,Monaco,2020,9,26
6,0,Monaco,2020,9,25
2,0,Monaco,2020,9,24
2,0,Monaco,2020,9,23
2,0,Monaco,2020,9,22
1,0,Monaco,2020,9,21
1,0,Monaco,2020,9,20
5,0,Monaco,2020,9,19
5,0,Monaco,2020,9,18
3,0,Monaco,2020,9,17
1,0,Monaco,2020,9,16
6,0,Monaco,2020,9,15
2,0,Monaco,2020,9,14
1,0,Monaco,2020,9,13
3,0,Monaco,2020,9,12
4,0,Monaco,2020,9,11
5,0,Monaco,2020,9,10
3,0,Monaco,2020,9,9
5,0,Monaco,2020,9,8
1,0,Monaco,2020,9,7
0,0,Monaco,2020,9,6
4,0,Monaco,2020,9,5
1,0,Monaco,2020,9,4
2,0,Monaco,2020,9,3
2,0,Monaco,2020,9,2
7,0,Monaco,2020,9,1
1,0,Monaco,2020,8,31
5,0,Monaco,2020,8,30
0,0,Monaco,2020,8,29
3,0,Monaco,2020,8,28
1,0,Monaco,2020,8,27
6,0,Monaco,2020,8,26
4,0,Monaco,2020,8,25
3,0,Monaco,2020,8,24
2,0,Monaco,2020,8,23
4,0,Monaco,2020,8,22
2,0,Monaco,2020,8,21
0,0,Monaco,2020,8,20
0,0,Monaco,2020,8,19
1,0,Monaco,2020,8,18
0,0,Monaco,2020,8,17
0,0,Monaco,2020,8,16
0,0,Monaco,2020,8,15
2,0,Monaco,2020,8,14
2,0,Monaco,2020,8,13
1,0,Monaco,2020,8,12
0,0,Monaco,2020,8,11
0,0,Monaco,2020,8,10
1,0,Monaco,2020,8,9
2,0,Monaco,2020,8,8
1,0,Monaco,2020,8,7
3,0,Monaco,2020,8,6
2,0,Monaco,2020,8,5
1,0,Monaco,2020,8,4
0,0,Monaco,2020,8,3
0,0,Monaco,2020,8,2
0,0,Monaco,2020,8,1
0,0,Monaco,2020,7,31
2,0,Monaco,2020,7,30
1,0,Monaco,2020,7,29
0,0,Monaco,2020,7,28
0,0,Monaco,2020,7,27
0,0,Monaco,2020,7,26
1,0,Monaco,2020,7,25
1,0,Monaco,2020,7,24
1,0,Monaco,2020,7,23
2,0,Monaco,2020,7,22
0,0,Monaco,2020,7,21
0,0,Monaco,2020,7,20
0,0,Monaco,2020,7,19
0,0,Monaco,2020,7,18
0,0,Monaco,2020,7,17
0,0,Monaco,2020,7,16
0,0,Monaco,2020,7,15
0,0,Monaco,2020,7,14
0,0,Monaco,2020,7,13
1,0,Monaco,2020,7,12
0,0,Monaco,2020,7,11
0,0,Monaco,2020,7,10
0,0,Monaco,2020,7,9
0,0,Monaco,2020,7,8
0,0,Monaco,2020,7,7
2,0,Monaco,2020,7,6
0,0,Monaco,2020,7,5
0,0,Monaco,2020,7,4
3,0,Monaco,2020,7,3
0,0,Monaco,2020,7,2
0,0,Monaco,2020,7,1
0,0,Monaco,2020,6,30
0,0,Monaco,2020,6,29
1,0,Monaco,2020,6,28
0,0,Monaco,2020,6,27
0,0,Monaco,2020,6,26
1,0,Monaco,2020,6,25
0,0,Monaco,2020,6,24
0,0,Monaco,2020,6,23
1,0,Monaco,2020,6,22
0,0,Monaco,2020,6,21
0,0,Monaco,2020,6,20
0,0,Monaco,2020,6,19
0,0,Monaco,2020,6,18
0,0,Monaco,2020,6,17
0,0,Monaco,2020,6,16
0,0,Monaco,2020,6,15
0,0,Monaco,2020,6,14
0,0,Monaco,2020,6,13
0,0,Monaco,2020,6,12
0,0,Monaco,2020,6,11
0,0,Monaco,2020,6,10
0,0,Monaco,2020,6,9
0,0,Monaco,2020,6,8
0,0,Monaco,2020,6,7
0,0,Monaco,2020,6,6
0,0,Monaco,2020,6,5
0,0,Monaco,2020,6,4
0,0,Monaco,2020,6,3
0,0,Monaco,2020,6,2
0,0,Monaco,2020,6,1
0,0,Monaco,2020,5,31
0,0,Monaco,2020,5,30
0,0,Monaco,2020,5,29
0,0,Monaco,2020,5,28
0,0,Monaco,2020,5,27
0,0,Monaco,2020,5,26
0,0,Monaco,2020,5,25
0,0,Monaco,2020,5,24
0,0,Monaco,2020,5,23
0,0,Monaco,2020,5,22
0,0,Monaco,2020,5,21
0,0,Monaco,2020,5,20
1,0,Monaco,2020,5,19
0,0,Monaco,2020,5,18
0,0,Monaco,2020,5,17
0,0,Monaco,2020,5,16
0,0,Monaco,2020,5,15
0,0,Monaco,2020,5,14
0,0,Monaco,2020,5,13
0,0,Monaco,2020,5,12
0,0,Monaco,2020,5,11
0,0,Monaco,2020,5,10
0,0,Monaco,2020,5,9
0,0,Monaco,2020,5,8
0,0,Monaco,2020,5,7
0,0,Monaco,2020,5,6
0,0,Monaco,2020,5,5
0,0,Monaco,2020,5,4
0,0,Monaco,2020,5,3
0,0,Monaco,2020,5,2
0,0,Monaco,2020,5,1
0,0,Monaco,2020,4,30
0,0,Monaco,2020,4,29
1,0,Monaco,2020,4,28
0,0,Monaco,2020,4,27
0,0,Monaco,2020,4,26
0,0,Monaco,2020,4,25
0,0,Monaco,2020,4,24
0,0,Monaco,2020,4,23
0,0,Monaco,2020,4,22
0,0,Monaco,2020,4,21
0,0,Monaco,2020,4,20
0,0,Monaco,2020,4,19
1,0,Monaco,2020,4,18
0,0,Monaco,2020,4,17
0,0,Monaco,2020,4,16
0,0,Monaco,2020,4,15
0,0,Monaco,2020,4,14
1,0,Monaco,2020,4,13
0,0,Monaco,2020,4,12
6,1,Monaco,2020,4,11
3,0,Monaco,2020,4,10
0,0,Monaco,2020,4,9
2,0,Monaco,2020,4,8
1,0,Monaco,2020,4,7
3,0,Monaco,2020,4,6
1,0,Monaco,2020,4,5
4,0,Monaco,2020,4,4
3,0,Monaco,2020,4,3
3,0,Monaco,2020,4,2
1,0,Monaco,2020,4,1
1,0,Monaco,2020,3,31
2,0,Monaco,2020,3,30
1,0,Monaco,2020,3,29
6,0,Monaco,2020,3,28
3,0,Monaco,2020,3,27
0,0,Monaco,2020,3,26
1,0,Monaco,2020,3,25
2,0,Monaco,2020,3,24
2,0,Monaco,2020,3,23
0,0,Monaco,2020,3,22
6,0,Monaco,2020,3,21
3,0,Monaco,2020,3,20
0,0,Monaco,2020,3,19
0,0,Monaco,2020,3,18
0,0,Monaco,2020,3,17
2,0,Monaco,2020,3,16
6,0,Monaco,2020,3,15
0,0,Monaco,2020,3,2
0,0,Monaco,2020,3,1
1,0,Monaco,2020,2,29
0,0,Monaco,2020,2,28
0,0,Monaco,2020,2,27
0,0,Monaco,2020,2,26
0,0,Monaco,2020,2,25
0,0,Monaco,2020,2,24
0,0,Monaco,2020,2,23
0,0,Monaco,2020,2,22
0,0,Monaco,2020,2,21
0,0,Monaco,2020,2,20
0,0,Monaco,2020,2,19
0,0,Monaco,2020,2,18
0,0,Monaco,2020,2,17
0,0,Monaco,2020,2,16
0,0,Monaco,2020,2,15
0,0,Monaco,2020,2,14
0,0,Monaco,2020,2,13
0,0,Monaco,2020,2,12
0,0,Monaco,2020,2,11
0,0,Monaco,2020,2,10
0,0,Monaco,2020,2,9
0,0,Monaco,2020,2,8
0,0,Monaco,2020,2,7
0,0,Monaco,2020,2,6
0,0,Monaco,2020,2,5
0,0,Monaco,2020,2,4
0,0,Monaco,2020,2,3
0,0,Monaco,2020,2,2
0,0,Monaco,2020,2,1
0,0,Monaco,2020,1,31
0,0,Monaco,2020,1,30
0,0,Monaco,2020,1,29
0,0,Monaco,2020,1,28
0,0,Monaco,2020,1,27
0,0,Monaco,2020,1,26
0,0,Monaco,2020,1,25
0,0,Monaco,2020,1,24
0,0,Monaco,2020,1,23
0,0,Monaco,2020,1,22
0,0,Monaco,2020,1,21
0,0,Monaco,2020,1,20
0,0,Monaco,2020,1,19
0,0,Monaco,2020,1,18
0,0,Monaco,2020,1,17
0,0,Monaco,2020,1,16
0,0,Monaco,2020,1,15
0,0,Monaco,2020,1,14
0,0,Monaco,2020,1,13
0,0,Monaco,2020,1,12
0,0,Monaco,2020,1,11
0,0,Monaco,2020,1,10
0,0,Monaco,2020,1,9
0,0,Monaco,2020,1,8
0,0,Monaco,2020,1,7
0,0,Monaco,2020,1,6
0,0,Monaco,2020,1,5
0,0,Monaco,2020,1,4
0,0,Monaco,2020,1,3
0,0,Monaco,2020,1,2
0,0,Monaco,2020,1,1
0,0,Monaco,2019,12,31
2,0,Mongolia,2020,10,20
0,0,Mongolia,2020,10,19
4,0,Mongolia,2020,10,18
0,0,Mongolia,2020,10,17
0,0,Mongolia,2020,10,16
0,0,Mongolia,2020,10,15
0,0,Mongolia,2020,10,14
2,0,Mongolia,2020,10,13
2,0,Mongolia,2020,10,12
1,0,Mongolia,2020,10,11
0,0,Mongolia,2020,10,10
0,0,Mongolia,2020,10,9
0,0,Mongolia,2020,10,8
