cases,deaths,countriesAndTerritories,year,month,day
99,0,Zimbabwe,2020,8,11
74,2,Zimbabwe,2020,8,10
124,0,Zimbabwe,2020,8,9
56,5,Zimbabwe,2020,8,8
56,13,Zimbabwe,2020,8,7
118,3,Zimbabwe,2020,8,6
146,1,Zimbabwe,2020,8,5
154,10,Zimbabwe,2020,8,4
262,1,Zimbabwe,2020,8,3
490,2,Zimbabwe,2020,8,2
77,14,Zimbabwe,2020,8,1
213,12,Zimbabwe,2020,7,31
62,1,Zimbabwe,2020,7,30
113,4,Zimbabwe,2020,7,29
192,2,Zimbabwe,2020,7,28
78,0,Zimbabwe,2020,7,27
138,2,Zimbabwe,2020,7,26
172,4,Zimbabwe,2020,7,25
90,2,Zimbabwe,2020,7,24
214,0,Zimbabwe,2020,7,23
107,0,Zimbabwe,2020,7,22
102,1,Zimbabwe,2020,7,21
133,0,Zimbabwe,2020,7,20
58,1,Zimbabwe,2020,7,19
58,1,Zimbabwe,2020,7,18
273,3,Zimbabwe,2020,7,17
55,1,Zimbabwe,2020,7,16
0,0,Zimbabwe,2020,7,15
49,1,Zimbabwe,2020,7,14
3,0,Zimbabwe,2020,7,13
40,5,Zimbabwe,2020,7,12
16,1,Zimbabwe,2020,7,11
41,3,Zimbabwe,2020,7,10
98,0,Zimbabwe,2020,7,9
53,0,Zimbabwe,2020,7,8
18,1,Zimbabwe,2020,7,7
18,0,Zimbabwe,2020,7,6
73,1,Zimbabwe,2020,7,5
8,0,Zimbabwe,2020,7,4
12,0,Zimbabwe,2020,7,3
14,0,Zimbabwe,2020,7,2
17,0,Zimbabwe,2020,7,1
7,1,Zimbabwe,2020,6,30
0,0,Zimbabwe,2020,6,29
6,0,Zimbabwe,2020,6,28
10,0,Zimbabwe,2020,6,27
21,0,Zimbabwe,2020,6,26
5,0,Zimbabwe,2020,6,25
13,0,Zimbabwe,2020,6,24
23,0,Zimbabwe,2020,6,23
3,0,Zimbabwe,2020,6,22
7,2,Zimbabwe,2020,6,21
16,0,Zimbabwe,2020,6,20
62,0,Zimbabwe,2020,6,19
7,0,Zimbabwe,2020,6,18
7,0,Zimbabwe,2020,6,17
4,0,Zimbabwe,2020,6,16
27,0,Zimbabwe,2020,6,15
13,0,Zimbabwe,2020,6,14
11,0,Zimbabwe,2020,6,13
12,0,Zimbabwe,2020,6,12
6,0,Zimbabwe,2020,6,11
27,0,Zimbabwe,2020,6,10
5,0,Zimbabwe,2020,6,9
3,0,Zimbabwe,2020,6,8
14,0,Zimbabwe,2020,6,7
28,0,Zimbabwe,2020,6,6
15,0,Zimbabwe,2020,6,5
16,0,Zimbabwe,2020,6,4
3,0,Zimbabwe,2020,6,3
25,0,Zimbabwe,2020,6,2
4,0,Zimbabwe,2020,6,1
14,0,Zimbabwe,2020,5,31
11,0,Zimbabwe,2020,5,30
17,0,Zimbabwe,2020,5,29
76,0,Zimbabwe,2020,5,28
0,0,Zimbabwe,2020,5,27
0,0,Zimbabwe,2020,5,26
0,0,Zimbabwe,2020,5,25
0,0,Zimbabwe,2020,5,24
5,0,Zimbabwe,2020,5,23
3,0,Zimbabwe,2020,5,22
2,0,Zimbabwe,2020,5,21
0,0,Zimbabwe,2020,5,20
0,0,Zimbabwe,2020,5,19
2,0,Zimbabwe,2020,5,18
2,0,Zimbabwe,2020,5,17
5,0,Zimbabwe,2020,5,16
0,0,Zimbabwe,2020,5,15
0,0,Zimbabwe,2020,5,14
0,0,Zimbabwe,2020,5,13
1,0,Zimbabwe,2020,5,12
0,0,Zimbabwe,2020,5,11
1,0,Zimbabwe,2020,5,10
1,0,Zimbabwe,2020,5,9
0,0,Zimbabwe,2020,5,8
0,0,Zimbabwe,2020,5,7
0,0,Zimbabwe,2020,5,6
0,0,Zimbabwe,2020,5,5
0,0,Zimbabwe,2020,5,4
0,0,Zimbabwe,2020,5,3
0,0,Zimbabwe,2020,5,2
0,0,Zimbabwe,2020,5,1
2,0,Zimbabwe,2020,4,30
0,0,Zimbabwe,2020,4,29
1,0,Zimbabwe,2020,4,28
0,0,Zimbabwe,2020,4,27
2,0,Zimbabwe,2020,4,26
0,1,Zimbabwe,2020,4,25
1,0,Zimbabwe,2020,4,24
0,0,Zimbabwe,2020,4,23
3,0,Zimbabwe,2020,4,22
0,0,Zimbabwe,2020,4,21
0,0,Zimbabwe,2020,4,20
1,0,Zimbabwe,2020,4,19
0,0,Zimbabwe,2020,4,18
1,0,Zimbabwe,2020,4,17
6,0,Zimbabwe,2020,4,16
0,0,Zimbabwe,2020,4,15
3,0,Zimbabwe,2020,4,14
0,0,Zimbabwe,2020,4,13
3,0,Zimbabwe,2020,4,12
0,0,Zimbabwe,2020,4,11
0,1,Zimbabwe,2020,4,10
1,1,Zimbabwe,2020,4,9
1,0,Zimbabwe,2020,4,8
0,0,Zimbabwe,2020,4,7
0,0,Zimbabwe,2020,4,6
0,0,Zimbabwe,2020,4,5
1,0,Zimbabwe,2020,4,4
0,0,Zimbabwe,2020,4,3
0,0,Zimbabwe,2020,4,2
1,0,Zimbabwe,2020,4,1
0,0,Zimbabwe,2020,3,31
0,0,Zimbabwe,2020,3,30
2,0,Zimbabwe,2020,3,29
2,0,Zimbabwe,2020,3,28
0,0,Zimbabwe,2020,3,27
1,0,Zimbabwe,2020,3,26
0,0,Zimbabwe,2020,3,25
0,1,Zimbabwe,2020,3,24
0,0,Zimbabwe,2020,3,23
1,0,Zimbabwe,2020,3,22
1,0,Zimbabwe,2020,3,21
