location_name,est_infections_lower,est_infections_upper,year,month,day
Hebei,0.926642226953261,1.36602709816443,2020,3,3
Hebei,0.9239573986351652,1.33321621168616,2020,3,4
Hebei,0.9239573986351652,1.3071767225953201,2020,3,5
Hebei,0.9240754428512372,1.28619294594658,2020,3,6
Hebei,0.9240784696260079,1.2688271129606101,2020,3,7
Hebei,0.9239573986351652,1.25392280607703,2020,3,8
Hebei,0.9240784696260079,1.24167104112734,2020,3,9
Hebei,0.9264988108378219,1.23178536626226,2020,3,10
Hebei,0.930802117339138,1.2223977769141001,2020,3,11
Hebei,0.936626611157233,1.2131318436971699,2020,3,12
Hebei,0.9436628631427708,1.2037578343458502,2020,3,13
Hebei,0.951628527002965,1.19415016244022,2020,3,14
Hebei,0.9602667857796172,1.18426302873277,2020,3,15
Hebei,0.9693391229590228,1.17415486717421,2020,3,16
Hebei,0.9786193659826901,1.16391943077948,2020,3,17
Hebei,0.9878859116066908,1.15366774914726,2020,3,18
Hebei,0.9969445080888141,1.1435265130021202,2020,3,19
Hebei,1.00561341088661,1.13361967800645,2020,3,20
Hebei,1.01371302463383,1.1240648141716998,2020,3,21
Hebei,1.02110584664172,1.11601064984609,2020,3,22
Hebei,1.02769817584777,1.10820172706883,2020,3,23
Hebei,1.02861404497664,1.10060223950424,2020,3,24
Hebei,1.02900682970937,1.0932337003922499,2020,3,25
Hebei,1.0293698336524,1.08611782210634,2020,3,26
Hebei,1.02971164400802,1.0792753156416999,2020,3,27
Hebei,1.02670834285607,1.07277432771459,2020,3,28
Hebei,1.02333296795204,1.0676458912521898,2020,3,29
Hebei,1.02030124443435,1.06293357291335,2020,3,30
Hebei,1.01764403157414,1.0585904784590199,2020,3,31
Hebei,1.01537931585257,1.05457021028093,2020,4,1
Hebei,1.0135209229870101,1.05082286557514,2020,4,2
Hebei,1.01207026265763,1.0472996068684999,2020,4,3
Hebei,1.01100327450447,1.04396280007909,2020,4,4
Hebei,1.01028647025794,1.04077877066,2020,4,5
Hebei,1.00987674870627,1.0384700441691102,2020,4,6
Hebei,1.0097073972778,1.03831924428386,2020,4,7
Hebei,1.00970241766249,1.0381097502374501,2020,4,8
Hebei,1.00905714731597,1.0378008341075402,2020,4,9
Hebei,1.0066804136533,1.03735944907982,2020,4,10
Hebei,1.00456248189176,1.03675665371556,2020,4,11
Hebei,1.00271641373369,1.0359986719049799,2020,4,12
Hebei,1.00118759203582,1.03511119775173,2020,4,13
Hebei,1.00001287213668,1.0341075242654598,2020,4,14
Hebei,0.9991923065347159,1.03302259223289,2020,4,15
Hebei,0.9987110352740001,1.03188972752708,2020,4,16
Hebei,0.998553559795839,1.0307386567694399,2020,4,17
Hebei,0.998553559795839,1.0296010021711801,2020,4,18
Hebei,0.9987009212223279,1.0301824288205699,2020,4,19
Hebei,0.9987046997204432,1.03144217566486,2020,4,20
Hebei,0.998553559795839,1.03248400214073,2020,4,21
Hebei,0.9987046997204432,1.03331140718366,2020,4,22
Hebei,0.9991488945544807,1.03391440903638,2020,4,23
Hebei,0.9998725870746508,1.03428474486398,2020,4,24
Hebei,1.00086705718641,1.03444752752025,2020,4,25
Hebei,1.00209886613074,1.03443169774932,2020,4,26
Hebei,1.00349375312574,1.03444752752025,2020,4,27
Hebei,1.0049427797801,1.03443169774932,2020,4,28
Hebei,1.00638607964933,1.03444752752025,2020,4,29
Hebei,1.00779820184915,1.03443169774932,2020,4,30
Hebei,1.0091473178098198,1.03426629788015,2020,5,1
Hebei,1.0104001568251602,1.03398042576072,2020,5,2
Hebei,1.01152330681891,1.03360319484016,2020,5,3
Hebei,1.01248325166191,1.03316267285181,2020,5,4
Hebei,1.0132460143471802,1.0326820069585698,2020,5,5
Hebei,1.0136281377288598,1.03218373389188,2020,5,6
Hebei,1.01313908770716,1.03169216012448,2020,5,7
Hebei,1.01252389699402,1.03119814358335,2020,5,8
Hebei,1.0118101995036,1.03068236106658,2020,5,9
Hebei,1.01102558666832,1.0306652869522699,2020,5,10
Hebei,1.0101975844199,1.03068747779741,2020,5,11
Hebei,1.00935363766869,1.03068747779741,2020,5,12
Hebei,1.00852110225449,1.03068747779741,2020,5,13
Hebei,1.00772724433679,1.0306652869522699,2020,5,14
Hebei,1.00699840708498,1.03068747779741,2020,5,15
Hebei,1.00634798740101,1.03059326950279,2020,5,16
Hebei,1.00577577360113,1.03036756269849,2020,5,17
Hebei,1.00527678414255,1.03000068350968,2020,5,18
Hebei,1.00484649619835,1.02950675356647,2020,5,19
Hebei,1.00448458411937,1.02891565583287,2020,5,20
Hebei,1.00419124125615,1.02825714038854,2020,5,21
Hebei,1.00396589049608,1.0275586859668,2020,5,22
Hebei,1.0038061477681899,1.02684394779957,2020,5,23
Hebei,1.00370938567614,1.02613571370066,2020,5,24
