location_name,est_infections_lower,est_infections_upper,year,month,day
Spain,1680.42918071961,2402.3543452143,2020,7,24
Spain,1800.9791960560299,2527.71143309822,2020,7,25
Spain,1929.9141607732101,2662.69647886543,2020,7,26
Spain,2056.08240173024,2796.5394936907696,2020,7,27
Spain,2180.9587623049697,2944.9883656533398,2020,7,28
Spain,2307.4017148340304,3086.53628702621,2020,7,29
Spain,2433.22289159888,3239.66585306882,2020,7,30
Spain,2565.93631198464,3398.434842343431,2020,7,31
Spain,2712.5976311805107,3579.59736984867,2020,8,1
Spain,2863.91225958577,3767.0334816467102,2020,8,2
Spain,3021.84591592817,3958.29696728182,2020,8,3
Spain,3190.87016171995,4164.5534297778495,2020,8,4
Spain,3363.0343657202197,4382.29522281623,2020,8,5
Spain,3536.87127952086,4619.98005666495,2020,8,6
Spain,3721.27290446294,4842.674026420929,2020,8,7
Spain,3921.38817044687,5082.12092975256,2020,8,8
Spain,4131.94933547618,5327.61089023661,2020,8,9
Spain,4335.3614585657,5583.257512136392,2020,8,10
Spain,4551.03913357087,5827.94454702546,2020,8,11
Spain,4772.04098360851,6101.99957534646,2020,8,12
Spain,4997.24846039652,6363.9982530033985,2020,8,13
Spain,5219.730473298278,6641.877910317061,2020,8,14
Spain,5445.56454091428,6922.4321295478,2020,8,15
Spain,5689.7041939804785,7182.41828444818,2020,8,16
Spain,5939.69028786766,7481.98129039872,2020,8,17
Spain,6185.48910579567,7753.725860369409,2020,8,18
Spain,6431.175110834821,8053.41943451866,2020,8,19
Spain,6685.14482241231,8341.11680842978,2020,8,20
Spain,6950.99279105801,8628.44955056324,2020,8,21
Spain,7231.046254088441,8927.428895761519,2020,8,22
Spain,7509.75803703039,9224.58871148332,2020,8,23
Spain,7773.1284311870595,9485.203288958091,2020,8,24
Spain,8046.341065694829,9732.61432088234,2020,8,25
Spain,8306.971992049781,9989.56495411442,2020,8,26
Spain,8546.91051540996,10218.7929953798,2020,8,27
Spain,8760.78595231787,10425.491389946701,2020,8,28
Spain,8973.281117618291,10599.2159907234,2020,8,29
Spain,9178.36592468359,10774.2599187934,2020,8,30
Spain,9335.02529423032,10931.8152448625,2020,8,31
Spain,9527.49468474437,11031.908587348798,2020,9,1
Spain,9703.587424437399,11115.743683827099,2020,9,2
Spain,9785.53832379629,11197.6943265356,2020,9,3
Spain,9859.59726325106,11268.5142066618,2020,9,4
Spain,9935.382694632379,11302.887279488401,2020,9,5
Spain,10004.9612335728,11376.0967766741,2020,9,6
