location_name,est_infections_lower,est_infections_upper,year,month,day
Texas,21335.3663246575,29901.5356939324,2020,8,14
Texas,20699.180227791698,28887.8031884937,2020,8,15
Texas,20184.9701396017,28068.754621242002,2020,8,16
Texas,19638.9685687291,27360.775312983398,2020,8,17
Texas,19082.053378378798,26485.647359287002,2020,8,18
Texas,18742.8798898806,25708.7955103059,2020,8,19
Texas,18334.1661352745,25079.354040672002,2020,8,20
Texas,17957.8792453594,24204.1399016802,2020,8,21
Texas,17575.4699255892,23746.7523156642,2020,8,22
Texas,17231.3879444429,23445.1363785916,2020,8,23
Texas,16950.393579328,22954.7512155765,2020,8,24
Texas,16772.1274970656,22524.3643237892,2020,8,25
Texas,16537.0945097966,22223.1604212494,2020,8,26
Texas,16251.9541562599,21737.090883645502,2020,8,27
Texas,16014.118040796398,21343.991093258603,2020,8,28
Texas,15689.343734206699,20984.0349068031,2020,8,29
Texas,15379.864933852099,20843.397154697,2020,8,30
Texas,15051.9733050253,20539.9863486536,2020,8,31
Texas,14767.5479406442,20237.9568250038,2020,9,1
Texas,14470.1050335688,19884.814194244398,2020,9,2
Texas,14174.5552325545,19552.9899197579,2020,9,3
Texas,13925.1918853108,19281.447922973002,2020,9,4
Texas,13624.8257144834,18862.2664418559,2020,9,5
Texas,13387.697947421599,18501.519487239,2020,9,6
Texas,13152.209876820601,18186.680064430402,2020,9,7
Texas,12879.0679579524,17864.4283823307,2020,9,8
Texas,12649.3644488878,17551.166598295502,2020,9,9
Texas,12459.1721617051,17142.5739022108,2020,9,10
Texas,12280.6190681755,16851.355475130702,2020,9,11
Texas,12031.330197763898,16625.8438975627,2020,9,12
Texas,11829.4223655002,16399.5269740882,2020,9,13
Texas,11690.464746650301,16190.7684780747,2020,9,14
Texas,11581.464270205,15979.944338950501,2020,9,15
Texas,11480.1807660813,15901.6426671757,2020,9,16
Texas,11434.577957318601,15844.3446351898,2020,9,17
Texas,11329.7483954501,15665.3376943528,2020,9,18
Texas,11277.3643224655,15577.3620467459,2020,9,19
Texas,11122.2861473153,15582.2530765366,2020,9,20
Texas,10924.5583261452,15524.0868099942,2020,9,21
Texas,10598.9630533532,15633.9458838868,2020,9,22
Texas,10288.1765432992,15744.462666675401,2020,9,23
Texas,10096.9923774513,15880.4694472177,2020,9,24
Texas,9866.27324493397,16076.4576742275,2020,9,25
Texas,9669.956128609001,16308.4129594697,2020,9,26
Texas,9393.35497536901,16569.8641783,2020,9,27
Texas,9254.743444782769,16781.5341507472,2020,9,28
Texas,9073.125082835459,17017.1391696351,2020,9,29
Texas,8891.03960560253,17403.5028750516,2020,9,30
Texas,8652.419477483822,17730.771673241397,2020,10,1
Texas,8481.967181607979,18040.7206634134,2020,10,2
Texas,8343.63517909842,18308.8169890045,2020,10,3
Texas,8214.75808140953,18595.8000339022,2020,10,4
Texas,8076.83303466048,18838.9142278299,2020,10,5
Texas,7950.81198588955,19142.8681787324,2020,10,6
Texas,7819.01851087595,19417.4552755298,2020,10,7
Texas,7679.6752390393995,19669.5552837106,2020,10,8
Texas,7534.06727032363,19937.640909628102,2020,10,9
Texas,7457.0150198414,20222.7295092995,2020,10,10
Texas,7365.996041809771,20645.6681041051,2020,10,11
Texas,7285.223140638322,20976.655300766,2020,10,12
Texas,7214.364956121891,21308.8036390627,2020,10,13
Texas,7145.82026709244,21696.761466733,2020,10,14
Texas,7079.77908763662,22006.7332513776,2020,10,15
Texas,7056.420541382579,22328.1655921631,2020,10,16
Texas,7069.21791381249,22673.3306766927,2020,10,17
Texas,7090.04685874731,23034.3990169125,2020,10,18
Texas,7072.09752971278,23428.2167796756,2020,10,19
Texas,7048.9152144993595,23791.6943663915,2020,10,20
Texas,7070.823737238441,24064.9045347738,2020,10,21
Texas,7046.626436238001,24379.8320507944,2020,10,22
Texas,7036.73484782157,24784.6264928083,2020,10,23
Texas,7045.129112706891,25212.1916866387,2020,10,24
Texas,7119.80429377193,25508.0636895561,2020,10,25
Texas,7204.76333955899,25815.622438420298,2020,10,26
Texas,7293.53413038403,26120.9868136725,2020,10,27
Texas,7352.7680882634595,26454.4306104342,2020,10,28
Texas,7412.11364010592,26766.3598387304,2020,10,29
Texas,7474.5688841624205,27106.3122977828,2020,10,30
Texas,7542.22038921398,27472.428443664197,2020,10,31
Texas,7614.904615385,27962.007098829,2020,11,1
Texas,7698.74200405404,28252.2103079793,2020,11,2
Texas,7787.285262993721,28517.1770029238,2020,11,3
Texas,7875.15423423014,28766.9243300406,2020,11,4
Texas,7961.79684120351,29125.2288530454,2020,11,5
Texas,8064.0167462999,29539.1582275229,2020,11,6
