location_name,est_infections_lower,est_infections_upper,year,month,day
Iraq,49734.134122855095,107846.287545645,2020,12,28
Iraq,50006.746679058895,108468.27997937801,2020,12,29
Iraq,50259.81735418941,109017.02126519,2020,12,30
Iraq,50489.2545027098,109473.00783811099,2020,12,31
Iraq,50670.507980068396,109871.67837614699,2021,1,1
Iraq,50850.3537213015,110074.342765476,2021,1,2
Iraq,51049.56105780599,110448.29695589401,2021,1,3
Iraq,51500.1945807675,110927.67526275599,2021,1,4
Iraq,51938.785702826506,111057.643280511,2021,1,5
Iraq,52286.0719483816,111007.606440901,2021,1,6
Iraq,52352.6128371866,110934.35223607,2021,1,7
Iraq,52378.729887525,110959.37202672301,2021,1,8
Iraq,52374.0891545817,110875.86186959,2021,1,9
Iraq,52329.4970356668,110789.94005680001,2021,1,10
Iraq,52388.36044610901,110833.61941001301,2021,1,11
Iraq,52571.905025990985,111027.43813557301,2021,1,12
Iraq,52768.8540771753,111081.033214444,2021,1,13
Iraq,52958.9539957233,110863.83012206301,2021,1,14
Iraq,53130.6432544291,110564.245775916,2021,1,15
Iraq,53291.8544034335,110312.90203541801,2021,1,16
Iraq,53431.48556432741,110025.574690811,2021,1,17
Iraq,53538.0676720846,109607.489528616,2021,1,18
Iraq,53630.6376296629,109218.879420756,2021,1,19
Iraq,53708.016543322,108735.59132112599,2021,1,20
Iraq,53769.534688793,108201.098314855,2021,1,21
Iraq,53752.4296174354,107622.660398249,2021,1,22
Iraq,53850.6329348034,106992.97911283,2021,1,23
Iraq,53703.2534630689,106279.419690315,2021,1,24
Iraq,53611.099197629104,105501.23769991801,2021,1,25
Iraq,53551.75495301031,104676.182811261,2021,1,26
Iraq,53373.86337315429,103805.837291516,2021,1,27
Iraq,53024.2221190198,102889.762910755,2021,1,28
Iraq,52673.068131136395,101947.66179115401,2021,1,29
Iraq,52375.877572039295,101399.054421419,2021,1,30
Iraq,52203.7771497779,100449.179786498,2021,1,31
Iraq,52080.682886508795,99412.9147040097,2021,2,1
Jordan,,,2020,2,4
Jordan,0.0,0.0,2020,2,5
Jordan,0.0,0.0,2020,2,6
Jordan,0.0,0.0,2020,2,7
Jordan,0.0,0.0,2020,2,8
Jordan,0.0,0.0,2020,2,9
Jordan,0.0,0.0,2020,2,10
Jordan,0.0,0.0,2020,2,11
Jordan,0.0,6.414946635171231,2020,2,12
Jordan,0.0,6.995010200901259,2020,2,13
Jordan,0.0,7.18319274423236,2020,2,14
Jordan,0.0,7.451623027187233,2020,2,15
Jordan,3.3192987282877304,7.76661603544237,2020,2,16
Jordan,3.42324767078615,8.19049953005677,2020,2,17
Jordan,3.57859037161539,8.68856944084998,2020,2,18
Jordan,3.78033606867137,9.3954410535986,2020,2,19
Jordan,4.0271215432595495,10.294350311226301,2020,2,20
Jordan,4.39081542350943,11.517038881391,2020,2,21
Jordan,4.87111976037959,13.107371065738699,2020,2,22
Jordan,5.536938556872151,15.1976543367701,2020,2,23
Jordan,6.271937848285233,18.0999314547879,2020,2,24
Jordan,7.25969958374231,21.953948811463494,2020,2,25
Jordan,8.45054916139425,26.689024678804497,2020,2,26
Jordan,10.0050502277733,32.7798573340773,2020,2,27
Jordan,12.0224948187572,40.355623683017704,2020,2,28
Jordan,14.7611567288859,50.3331946263309,2020,2,29
Jordan,18.044782303511106,62.431528757409716,2020,3,1
Jordan,22.3110359467531,77.421525689128,2020,3,2
Jordan,27.6918909385938,94.9949375901167,2020,3,3
Jordan,34.457567034296304,113.83406843392,2020,3,4
Jordan,42.8142614296555,133.97327224058998,2020,3,5
Jordan,53.345777189645005,154.045651946762,2020,3,6
Jordan,65.7167387288525,175.80689540028,2020,3,7
Jordan,79.2133150033976,193.27170275580104,2020,3,8
Jordan,94.0742438203923,208.39530313424598,2020,3,9
Jordan,108.43038785358802,218.33586558746003,2020,3,10
Jordan,123.185070829281,226.59362516958998,2020,3,11
Jordan,133.94022166230698,228.298239531174,2020,3,12
Jordan,137.92307155943,229.95668939644798,2020,3,13
Jordan,132.634844721621,226.723310212607,2020,3,14
Jordan,122.91987885972401,221.02972533592498,2020,3,15
Jordan,110.419064058654,215.50113436466702,2020,3,16
Jordan,98.1596214736351,205.84513684336892,2020,3,17
Jordan,86.37381972770059,194.10645299261,2020,3,18
Jordan,74.9705129035078,176.361698008383,2020,3,19
Jordan,65.34589138450261,157.206915332044,2020,3,20
Jordan,57.2296819608035,140.440879993003,2020,3,21
Jordan,49.807794975531905,122.97191681926901,2020,3,22
Jordan,43.66318193610621,108.96374775506399,2020,3,23
Jordan,38.43435388800521,95.1899145672451,2020,3,24
Jordan,34.7984101441362,82.6996117939905,2020,3,25
Jordan,31.357620624531695,72.2670199652878,2020,3,26
Jordan,29.0313780956333,63.8677104648436,2020,3,27
Jordan,26.8997949754169,56.41189794455979,2020,3,28
Jordan,25.7077557435635,51.1587307984587,2020,3,29
Jordan,24.6439485299324,47.0802507859515,2020,3,30
Jordan,23.8925975433835,44.3843614137171,2020,3,31
Jordan,23.7257346075844,42.56956995737272,2020,4,1
Jordan,23.5272164417048,41.82813713457021,2020,4,2
Jordan,23.963858410517396,42.1289165203355,2020,4,3
Jordan,24.4983239657692,42.8588131327384,2020,4,4
Jordan,25.3079559379797,44.209155533309996,2020,4,5
Jordan,26.108727506167607,45.4013941421097,2020,4,6
Jordan,27.2380331585636,46.9967074088943,2020,4,7
Jordan,28.3951350171091,48.7485511376978,2020,4,8
Jordan,29.3649745415422,49.6181258581791,2020,4,9
Jordan,30.7137901985809,50.362835402615296,2020,4,10
Jordan,31.036393745231106,51.136333977766284,2020,4,11
Jordan,31.32312320218709,52.003612777973395,2020,4,12
Jordan,30.6056877199708,51.3707029599955,2020,4,13
Jordan,29.0157141672296,50.648751737867,2020,4,14
Jordan,26.650226101909,48.8618379051472,2020,4,15
Jordan,24.5846599892582,46.5077356557644,2020,4,16
Jordan,21.7095698460208,43.504740643138504,2020,4,17
Jordan,18.968307241163,40.449740466496294,2020,4,18
Jordan,16.6197907406497,37.1900099012593,2020,4,19
Jordan,14.3266566168291,33.744057270636304,2020,4,20
Jordan,12.253895218580999,30.742596292317,2020,4,21
Jordan,10.5646055151641,27.2445396171526,2020,4,22
Jordan,9.00380177718828,23.9139037070212,2020,4,23
Jordan,7.839157423934847,20.923927279918,2020,4,24
Jordan,6.857689516974782,18.330766832888106,2020,4,25
Jordan,6.068645579195911,16.150473911768,2020,4,26
Jordan,5.36877774168325,14.1490574162734,2020,4,27
Jordan,4.78440392945867,12.5686986759326,2020,4,28
Jordan,4.25726582280274,11.1770423964714,2020,4,29
Jordan,3.88076428476305,10.1706836708459,2020,4,30
Jordan,3.5394187273689104,8.929863271481462,2020,5,1
Jordan,3.251650013469209,8.10010537523974,2020,5,2
Jordan,2.99101832266183,7.391793834721549,2020,5,3
Jordan,2.79940323493584,6.7810711099035705,2020,5,4
Jordan,2.59262128040365,6.288419864584018,2020,5,5
Jordan,2.46088584313013,5.8634049255845495,2020,5,6
Jordan,2.3284726726470297,5.4783738076110104,2020,5,7
Jordan,2.2299064680055003,5.19789344864132,2020,5,8
Jordan,2.14778624607672,4.93412100530061,2020,5,9
Jordan,2.06984437762102,4.6708477916151,2020,5,10
Jordan,2.01803898440288,4.4650282684675595,2020,5,11
Jordan,1.96866216199675,4.30217786204052,2020,5,12
Jordan,1.92330193979131,4.18811432492141,2020,5,13
Jordan,1.89804391127208,4.09559552410216,2020,5,14
Jordan,1.88347197614734,3.9641741513945097,2020,5,15
Jordan,1.8868244816868,3.88985741711816,2020,5,16
Jordan,1.8893447919713202,3.8787269730280602,2020,5,17
Jordan,1.91055931595814,3.9293504074809102,2020,5,18
Jordan,1.9744392337665304,4.02875263740624,2020,5,19
Jordan,2.0187369640749098,4.1229275244355605,2020,5,20
Jordan,2.1045956841792397,4.23246830385232,2020,5,21
Jordan,2.18762881972006,4.3855699678854,2020,5,22
Jordan,2.2677184409427698,4.62226201936892,2020,5,23
Jordan,2.3803276020105497,4.88805113727606,2020,5,24
Jordan,2.5339979694344197,5.22165467667387,2020,5,25
Jordan,2.69548496255287,5.64357296117329,2020,5,26
Jordan,2.8965565021020496,6.07598105300848,2020,5,27
Jordan,3.14781729228577,6.664700292313629,2020,5,28
Jordan,3.4122086900754,7.418728431030018,2020,5,29
Jordan,3.690477086968,8.23605102520211,2020,5,30
Jordan,4.06952248489297,9.09054956621015,2020,5,31
Jordan,4.4457613342034605,10.0697618635105,2020,6,1
Jordan,4.9094549540947305,11.278563392762301,2020,6,2
Jordan,5.416646238636451,12.599271008711801,2020,6,3
Jordan,6.02457139465661,14.076565148427699,2020,6,4
Jordan,6.76416662316719,15.6976677064625,2020,6,5
Jordan,7.55781135792047,17.455740521069902,2020,6,6
Jordan,8.4898967233419,19.4606964175942,2020,6,7
Jordan,9.49790449007507,21.2045682449979,2020,6,8
Jordan,10.700132513137195,23.2158448187403,2020,6,9
Jordan,11.9680569888783,25.342007584108305,2020,6,10
Jordan,13.476466392804001,27.584444814367103,2020,6,11
Jordan,15.065792813314701,29.83602802979,2020,6,12
Jordan,16.7416848705311,32.4451755789764,2020,6,13
Jordan,18.5743887865783,34.83997334765,2020,6,14
Jordan,20.2644327423423,37.1413258729334,2020,6,15
Jordan,21.966090232151494,39.267804205851995,2020,6,16
Jordan,23.562776436657906,41.2023813909555,2020,6,17
Jordan,25.082710923825307,42.7668383976831,2020,6,18
Jordan,26.4093514324471,43.42758635443421,2020,6,19
Jordan,27.21934010692189,44.07042766541039,2020,6,20
Jordan,28.2302335001757,44.8025595166204,2020,6,21
Jordan,28.8990365661579,44.9413527302472,2020,6,22
Jordan,28.7909354870572,44.830059466649196,2020,6,23
Jordan,28.4169656665526,44.507885841825285,2020,6,24
