location_name,est_infections_lower,est_infections_upper,year,month,day
Italy,17249.79597,45834.16372,2020,12,25
Italy,17570.2683,45218.64675,2020,12,26
Italy,17641.92725,45236.46341,2020,12,27
Italy,17950.35684,44677.38953,2020,12,28
Italy,18095.58425,43782.1351,2020,12,29
Italy,18453.61204,42521.90109,2020,12,30
Italy,18413.99761,41696.5654,2020,12,31
